WGTP,PWGTP,HINCP,PINCP,OCPIP,TAXAMT,RNTP,AGEP,GRPIP,TEN,SEX,RACAIAN,RACASN,RACWHT,RACBLK,PUMA,ST,PUMA_NAME
89,88,70000,70000,0,-1,900,23,17,3,2,0,0,1,0,01201,37,Wake County
105,105,0,0,0,-1,1000,64,0,3,1,0,0,1,0,01201,37,Wake County
70,70,1263000,777000,0,-1,4800,54,5,3,1,0,0,1,0,01202,37,Wake County
70,45,1263000,486000,0,-1,4800,47,5,3,2,0,0,1,0,01202,37,Wake County
70,60,1263000,0,0,-1,4800,15,5,3,1,0,0,1,0,01202,37,Wake County
49,48,93700,80000,6,1350,0,66,0,2,1,0,0,1,0,01202,37,Wake County
49,46,93700,13700,6,1350,0,66,0,2,2,0,0,1,0,01202,37,Wake County
50,50,346000,291000,0,-1,1300,57,5,3,1,0,0,1,0,01202,37,Wake County
50,56,346000,55000,0,-1,1300,56,5,3,2,0,0,1,0,01202,37,Wake County
80,79,105000,55000,16,2350,0,36,0,1,2,0,0,0,1,01201,37,Wake County
80,100,105000,50000,16,2350,0,36,0,1,1,0,0,0,1,01201,37,Wake County
80,86,105000,-19999,16,2350,0,8,0,1,1,0,0,0,1,01201,37,Wake County
80,72,105000,-19999,16,2350,0,5,0,1,2,0,0,0,1,01201,37,Wake County
48,48,168000,168000,9,4450,0,76,0,2,1,0,0,1,0,01201,37,Wake County
21,21,187000,112000,15,3650,0,29,0,1,2,1,0,1,0,01202,37,Wake County
21,51,187000,75000,15,3650,0,35,0,1,1,0,0,1,0,01202,37,Wake County
50,50,235000,235000,2,1350,0,50,0,2,2,0,0,1,0,01202,37,Wake County
185,185,28000,15000,0,-1,930,28,45,3,2,0,0,1,0,01202,37,Wake County
185,202,28000,13000,0,-1,930,30,45,3,1,0,0,1,0,01202,37,Wake County
57,57,43000,7000,0,-1,600,65,22,3,2,0,0,0,1,01201,37,Wake County
57,124,43000,36000,0,-1,600,48,22,3,1,0,0,0,1,01201,37,Wake County
57,27,43000,0,0,-1,600,17,22,3,2,0,0,0,1,01201,37,Wake County
57,56,90000,90000,0,-1,1400,25,20,3,1,0,0,1,0,01201,37,Wake County
143,143,101000,81000,0,-1,1600,24,20,3,2,0,1,1,0,01201,37,Wake County
143,132,101000,20000,0,-1,1600,24,20,3,1,0,0,1,0,01201,37,Wake County
68,68,35400,35400,0,-1,1100,81,42,3,1,0,0,1,0,01202,37,Wake County
124,125,29380,29380,0,-1,1200,26,54,3,2,0,0,1,0,01201,37,Wake County
381,381,132000,20000,0,-1,1400,30,13,3,2,0,0,1,0,01201,37,Wake County
381,361,132000,112000,0,-1,1400,30,13,3,1,0,0,1,0,01201,37,Wake County
305,305,192000,192000,0,-1,970,54,7,3,1,0,0,1,0,01202,37,Wake County
80,80,68000,68000,0,-1,1100,24,20,3,2,0,0,1,0,01201,37,Wake County
47,47,70000,70000,0,-1,1300,24,23,3,1,0,0,1,0,01201,37,Wake County
34,34,12000,12000,101,875,0,38,0,1,1,0,0,1,0,01201,37,Wake County
82,82,29600,29600,0,-1,170,85,11,3,1,0,0,1,0,01201,37,Wake County
348,348,164000,100000,8,1850,0,47,0,1,1,0,0,1,0,01202,37,Wake County
348,344,164000,38000,8,1850,0,43,0,1,2,0,0,1,0,01202,37,Wake County
348,379,164000,21000,8,1850,0,21,0,1,2,0,0,1,0,01202,37,Wake County
348,388,164000,5000,8,1850,0,18,0,1,1,0,0,1,0,01202,37,Wake County
85,85,44010,44010,0,-1,1000,31,30,3,2,0,0,1,0,01202,37,Wake County
114,113,179000,126000,19,7500,0,30,0,1,1,0,0,1,0,01201,37,Wake County
114,79,179000,53000,19,7500,0,29,0,1,2,0,0,1,0,01201,37,Wake County
93,93,74000,27000,11,2050,0,81,0,2,1,0,0,1,0,01202,37,Wake County
93,102,74000,47000,11,2050,0,69,0,2,2,0,0,1,0,01202,37,Wake County
73,73,57100,27100,0,-1,600,69,15,3,2,0,1,0,0,01201,37,Wake County
73,285,57100,30000,0,-1,600,38,15,3,1,0,1,0,1,01201,37,Wake County
73,74,70000,70000,23,4550,0,53,0,1,2,0,1,0,0,01201,37,Wake County
48,48,12500,12500,0,-1,450,60,47,3,2,0,0,0,1,01201,37,Wake County
91,90,65000,65000,7,0,0,64,0,2,1,0,0,1,0,01201,37,Wake County
84,85,212000,150000,4,4050,0,55,0,2,1,0,0,1,0,01202,37,Wake County
84,87,212000,60000,4,4050,0,52,0,2,2,0,0,1,0,01202,37,Wake County
84,138,212000,2000,4,4050,0,25,0,2,1,0,0,1,0,01202,37,Wake County
104,104,32200,1200,54,4450,0,30,0,1,2,0,0,1,0,01202,37,Wake County
104,92,32200,31000,54,4450,0,34,0,1,1,0,0,1,0,01202,37,Wake County
104,84,32200,-19999,54,4450,0,2,0,1,2,0,0,1,0,01202,37,Wake County
274,273,124000,49000,11,1850,0,59,0,1,2,0,0,1,0,01202,37,Wake County
274,261,124000,75000,11,1850,0,62,0,1,1,0,0,1,0,01202,37,Wake County
51,51,71000,59000,21,1450,0,50,0,1,2,0,0,1,0,01202,37,Wake County
51,52,71000,12000,21,1450,0,56,0,1,1,0,0,1,0,01202,37,Wake County
51,61,71000,0,21,1450,0,20,0,1,2,0,0,1,0,01202,37,Wake County
48,49,61500,61500,7,2550,0,89,0,2,2,0,0,1,0,01202,37,Wake County
314,315,76000,56000,21,3450,0,56,0,1,2,0,0,1,0,01202,37,Wake County
314,328,76000,20000,21,3450,0,48,0,1,1,0,0,1,0,01202,37,Wake County
51,52,18000,18000,0,-1,1500,23,101,3,2,0,0,1,0,01201,37,Wake County
23,23,230000,230000,10,4250,0,44,0,1,2,0,0,1,0,01201,37,Wake County
99,99,37000,37000,0,-1,4800,80,101,3,2,0,0,1,0,01202,37,Wake County
124,124,201000,180000,10,3850,0,37,0,1,1,0,0,0,1,01202,37,Wake County
124,156,201000,21000,10,3850,0,33,0,1,2,0,0,0,1,01202,37,Wake County
139,138,12000,12000,101,1150,0,39,0,1,1,0,0,1,0,01202,37,Wake County
43,43,65000,65000,0,-1,1500,24,29,3,1,0,0,1,0,01201,37,Wake County
48,48,89400,49400,6,1750,0,56,0,2,1,0,0,1,0,01201,37,Wake County
48,51,89400,40000,6,1750,0,50,0,2,2,0,0,1,0,01201,37,Wake County
85,85,129410,129150,8,4850,0,54,0,2,2,0,0,1,0,01202,37,Wake County
85,150,129410,260,8,4850,0,18,0,2,2,0,0,1,0,01202,37,Wake County
75,75,25600,25600,13,725,0,93,0,2,2,0,0,1,0,01201,37,Wake County
78,78,162000,57000,0,-1,1000,29,8,3,2,0,0,1,0,01202,37,Wake County
78,124,162000,105000,0,-1,1000,34,8,3,1,0,1,0,0,01202,37,Wake County
51,51,254000,180000,11,3250,0,37,0,1,1,0,0,1,0,01201,37,Wake County
51,47,254000,74000,11,3250,0,35,0,1,2,0,0,1,0,01201,37,Wake County
51,51,254000,-19999,11,3250,0,6,0,1,1,0,0,1,0,01201,37,Wake County
51,42,254000,-19999,11,3250,0,3,0,1,2,0,0,1,0,01201,37,Wake County
60,61,56000,56000,0,-1,1700,32,38,3,1,0,0,1,0,01201,37,Wake County
110,111,222850,141000,4,3550,0,50,0,2,1,0,0,1,0,01202,37,Wake County
110,81,222850,38500,4,3550,0,51,0,2,2,0,0,1,0,01202,37,Wake County
110,107,222850,43350,4,3550,0,82,0,2,2,0,0,1,0,01202,37,Wake County
83,82,7800,6300,0,-1,1800,21,101,3,2,0,1,1,0,01201,37,Wake County
83,121,7800,0,0,-1,1800,21,101,3,2,0,0,1,0,01201,37,Wake County
83,121,7800,1500,0,-1,1800,20,101,3,2,0,0,1,0,01201,37,Wake County
73,73,380000,200000,9,2450,0,31,0,1,1,0,1,1,0,01201,37,Wake County
73,70,380000,180000,9,2450,0,30,0,1,2,0,0,1,0,01201,37,Wake County
295,295,50000,10000,0,-1,1400,24,38,3,2,0,0,1,0,01202,37,Wake County
295,414,50000,40000,0,-1,1400,26,38,3,1,0,0,1,0,01202,37,Wake County
457,456,72000,35000,0,-1,1700,30,30,3,1,0,0,0,1,01202,37,Wake County
457,203,72000,37000,0,-1,1700,28,30,3,2,0,0,0,1,01202,37,Wake County
457,286,72000,-19999,0,-1,1700,10,30,3,2,0,0,0,1,01202,37,Wake County
457,236,72000,-19999,0,-1,1700,9,30,3,1,0,0,0,1,01202,37,Wake County
109,109,12000,12000,0,-1,110,23,19,3,1,0,0,0,1,01202,37,Wake County
46,47,175000,100000,0,-1,2000,45,14,3,1,0,0,1,0,01202,37,Wake County
46,52,175000,75000,0,-1,2000,29,14,3,2,0,0,1,0,01202,37,Wake County
46,43,175000,-19999,0,-1,2000,7,14,3,1,0,0,1,0,01202,37,Wake County
75,75,60000,60000,16,1250,0,30,0,1,1,0,0,1,0,01202,37,Wake County
377,377,46000,46000,23,925,0,65,0,1,2,0,0,1,1,01201,37,Wake County
45,44,91500,91500,13,6500,0,81,0,2,1,0,0,1,0,01202,37,Wake County
45,50,91500,0,13,6500,0,86,0,2,2,0,0,1,0,01202,37,Wake County
115,115,68000,68000,0,-1,900,43,17,3,1,0,0,1,0,01201,37,Wake County
49,49,67400,27000,0,-1,850,49,15,3,1,0,1,0,0,01201,37,Wake County
49,43,67400,17000,0,-1,850,46,15,3,2,0,1,0,0,01201,37,Wake County
49,37,67400,23400,0,-1,850,23,15,3,1,0,1,0,0,01201,37,Wake County
157,157,90000,40000,12,1150,0,41,0,1,2,0,0,0,1,01201,37,Wake County
157,193,90000,50000,12,1150,0,43,0,1,1,0,0,0,1,01201,37,Wake County
88,87,208000,107000,4,5250,0,57,0,2,1,0,0,1,0,01202,37,Wake County
88,96,208000,101000,4,5250,0,56,0,2,2,0,0,1,0,01202,37,Wake County
19,19,10640,310,0,-1,1200,26,101,3,1,0,1,0,0,01201,37,Wake County
19,26,10640,630,0,-1,1200,26,101,3,1,0,1,0,0,01201,37,Wake County
19,26,10640,100,0,-1,1200,26,101,3,1,0,1,0,0,01201,37,Wake County
19,26,10640,9600,0,-1,1200,25,101,3,1,0,1,0,0,01201,37,Wake County
312,311,494000,232000,4,9500,0,42,0,2,2,0,0,1,0,01202,37,Wake County
312,298,494000,262000,4,9500,0,43,0,2,1,0,0,1,0,01202,37,Wake County
312,301,494000,-19999,4,9500,0,10,0,2,1,0,0,1,0,01202,37,Wake County
312,290,494000,-19999,4,9500,0,9,0,2,2,0,0,1,0,01202,37,Wake County
312,263,494000,-19999,4,9500,0,2,0,2,2,0,0,1,0,01202,37,Wake County
312,263,494000,-19999,4,9500,0,2,0,2,2,0,0,1,0,01202,37,Wake County
52,52,108000,76000,5,3250,0,37,0,2,2,0,0,1,0,01202,37,Wake County
52,54,108000,32000,5,3250,0,40,0,2,1,0,1,0,0,01202,37,Wake County
52,72,108000,-19999,5,3250,0,6,0,2,2,0,1,1,0,01202,37,Wake County
93,93,58500,15000,0,-1,1200,30,31,3,1,0,0,0,0,01201,37,Wake County
93,222,58500,43500,0,-1,1200,50,31,3,1,0,0,0,0,01201,37,Wake County
57,58,200000,100000,14,5250,0,31,0,1,1,0,0,1,0,01201,37,Wake County
57,49,200000,100000,14,5250,0,38,0,1,2,0,0,1,0,01201,37,Wake County
57,53,200000,-19999,14,5250,0,4,0,1,1,0,0,1,0,01201,37,Wake County
57,52,200000,-19999,14,5250,0,1,0,1,1,0,0,1,0,01201,37,Wake County
75,75,70000,70000,0,-1,1100,31,21,3,1,0,0,1,0,01202,37,Wake County
42,42,28900,28900,14,1050,0,76,0,2,2,0,0,1,0,01201,37,Wake County
44,43,13200,13200,48,175,0,37,0,2,1,1,0,1,0,01202,37,Wake County
44,54,13200,0,48,175,0,36,0,2,2,0,0,1,0,01202,37,Wake County
44,56,13200,-19999,48,175,0,2,0,2,1,0,0,1,0,01202,37,Wake County
44,57,13200,-19999,48,175,0,0,0,2,1,0,0,1,0,01202,37,Wake County
117,117,38000,0,0,-1,1400,39,50,3,2,0,0,0,0,01202,37,Wake County
117,128,38000,26000,0,-1,1400,46,50,3,1,0,0,0,0,01202,37,Wake County
117,85,38000,0,0,-1,1400,19,50,3,2,0,0,0,0,01202,37,Wake County
117,115,38000,-19999,0,-1,1400,8,50,3,1,0,0,0,0,01202,37,Wake County
117,214,38000,12000,0,-1,1400,61,50,3,1,0,0,0,0,01202,37,Wake County
117,174,38000,0,0,-1,1400,60,50,3,2,0,0,0,0,01202,37,Wake County
60,60,62700,43600,13,1250,0,53,0,1,2,0,0,0,1,01201,37,Wake County
60,113,62700,10700,13,1250,0,60,0,1,1,0,0,0,1,01201,37,Wake County
60,94,62700,8400,13,1250,0,54,0,1,1,0,0,0,1,01201,37,Wake County
60,83,62700,-19999,13,1250,0,14,0,1,2,0,0,0,1,01201,37,Wake County
62,62,14000,14000,84,1450,0,63,0,1,2,0,0,0,1,01201,37,Wake County
61,62,48290,48290,0,-1,1300,29,34,3,1,0,0,1,0,01201,37,Wake County
36,37,126000,35000,19,2050,0,55,0,1,2,0,0,1,0,01201,37,Wake County
36,34,126000,91000,19,2050,0,54,0,1,1,0,0,1,0,01201,37,Wake County
77,78,26110,8000,0,-1,450,21,33,3,1,0,0,1,0,01201,37,Wake County
77,110,26110,5200,0,-1,450,21,33,3,1,0,0,1,0,01201,37,Wake County
77,108,26110,710,0,-1,450,21,33,3,1,0,0,1,0,01201,37,Wake County
77,119,26110,12200,0,-1,450,21,33,3,2,0,0,1,0,01201,37,Wake County
221,221,80000,58000,0,-1,1200,25,21,3,2,0,0,1,0,01202,37,Wake County
221,67,80000,22000,0,-1,1200,25,21,3,1,1,0,1,0,01202,37,Wake County
50,49,70000,70000,0,-1,1500,22,27,3,2,0,0,1,0,01201,37,Wake County
66,65,192350,0,6,4150,0,53,0,1,2,0,0,1,0,01201,37,Wake County
66,58,192350,166450,6,4150,0,54,0,1,1,0,0,1,0,01201,37,Wake County
66,77,192350,25900,6,4150,0,24,0,1,2,0,0,1,0,01201,37,Wake County
46,46,98300,58000,6,1650,0,80,0,2,1,0,0,1,0,01202,37,Wake County
46,52,98300,40300,6,1650,0,68,0,2,2,0,0,1,0,01202,37,Wake County
88,89,258800,143800,22,6500,0,49,0,1,2,0,0,1,0,01201,37,Wake County
88,97,258800,115000,22,6500,0,55,0,1,1,0,0,1,0,01201,37,Wake County
115,114,100700,51000,0,-1,1500,38,19,3,1,0,0,1,0,01201,37,Wake County
115,100,100700,49700,0,-1,1500,36,19,3,2,0,0,1,0,01201,37,Wake County
84,84,72000,72000,10,2850,0,47,0,2,2,0,1,1,0,01201,37,Wake County
84,93,72000,-19999,10,2850,0,11,0,2,2,0,0,1,0,01201,37,Wake County
65,64,132000,92000,17,2650,0,37,0,1,2,0,1,1,0,01201,37,Wake County
65,74,132000,40000,17,2650,0,32,0,1,2,0,0,1,0,01201,37,Wake County
325,325,28000,28000,0,-1,1400,27,69,3,1,0,0,0,1,01201,37,Wake County
84,84,37500,30000,0,-1,1300,49,48,3,2,0,1,0,0,01202,37,Wake County
84,93,37500,7500,0,-1,1300,89,48,3,2,0,1,0,0,01202,37,Wake County
68,68,22300,22300,0,-1,420,61,23,3,1,0,0,0,1,01201,37,Wake County
38,38,513300,513300,0,-1,1900,73,5,3,1,0,0,1,0,01201,37,Wake County
65,66,114000,114000,8,1350,0,46,0,1,2,0,0,0,1,01201,37,Wake County
256,256,72000,72000,23,3450,0,47,0,1,2,0,0,1,0,01201,37,Wake County
256,277,72000,-19999,23,3450,0,14,0,1,2,0,0,1,0,01201,37,Wake County
106,105,76800,32700,0,-1,630,57,13,3,2,0,0,0,1,01201,37,Wake County
106,109,76800,9000,0,-1,630,66,13,3,1,0,0,0,1,01201,37,Wake County
106,166,76800,35100,0,-1,630,61,13,3,1,0,0,0,1,01201,37,Wake County
259,260,107750,97000,13,3450,0,31,0,1,2,0,0,1,0,01202,37,Wake County
259,395,107750,10750,13,3450,0,27,0,1,1,0,0,1,0,01202,37,Wake County
50,51,62500,21000,10,1850,0,77,0,2,2,0,0,1,0,01202,37,Wake County
50,46,62500,41500,10,1850,0,76,0,2,1,0,0,1,0,01202,37,Wake County
247,246,41600,41600,0,-1,1100,42,34,3,1,0,0,1,0,01202,37,Wake County
119,120,59000,20000,0,-1,0,50,0,4,1,0,0,1,0,01202,37,Wake County
119,77,59000,39000,0,-1,0,46,0,4,2,0,0,1,0,01202,37,Wake County
119,88,59000,-19999,0,-1,0,12,0,4,1,0,0,1,0,01202,37,Wake County
119,90,59000,-19999,0,-1,0,11,0,4,1,0,0,1,0,01202,37,Wake County
51,51,586000,586000,4,14500,0,62,0,2,1,0,0,1,0,01201,37,Wake County
51,56,586000,0,4,14500,0,59,0,2,2,0,0,1,0,01201,37,Wake County
123,123,26600,26000,46,1550,0,85,0,1,2,0,0,0,1,01201,37,Wake County
123,138,26600,600,46,1550,0,54,0,1,1,0,0,0,1,01201,37,Wake County
198,199,157000,157000,4,1450,0,71,0,2,2,0,0,1,0,01202,37,Wake County
92,92,33000,33000,53,4550,0,59,0,1,1,0,0,1,0,01201,37,Wake County
150,150,486000,486000,6,7500,0,43,0,1,2,0,0,1,0,01202,37,Wake County
150,110,486000,-19999,6,7500,0,12,0,1,1,0,0,1,0,01202,37,Wake County
71,72,44500,44500,0,-1,1000,38,29,3,2,0,0,1,0,01202,37,Wake County
52,52,22600,22600,20,575,0,70,0,2,1,0,0,1,0,01201,37,Wake County
79,80,244000,82000,9,2450,0,69,0,1,2,0,0,1,0,01201,37,Wake County
79,100,244000,50000,9,2450,0,45,0,1,2,0,0,1,0,01201,37,Wake County
79,129,244000,50000,9,2450,0,31,0,1,1,0,0,1,0,01201,37,Wake County
79,76,244000,-19999,9,2450,0,14,0,1,2,0,0,1,0,01201,37,Wake County
79,88,244000,-19999,9,2450,0,8,0,1,1,0,0,1,0,01201,37,Wake County
79,123,244000,62000,9,2450,0,44,0,1,1,0,0,1,0,01201,37,Wake County
266,266,19000,9000,0,-1,960,41,66,3,1,0,1,0,0,01202,37,Wake County
266,239,19000,10000,0,-1,960,77,66,3,1,0,1,0,0,01202,37,Wake County
266,215,19000,0,0,-1,960,73,66,3,2,0,1,0,0,01202,37,Wake County
48,47,582000,496000,1,3550,0,69,0,2,2,0,0,1,0,01202,37,Wake County
48,63,582000,86000,1,3550,0,28,0,2,2,0,0,1,0,01202,37,Wake County
103,103,0,0,0,-1,1100,26,0,3,1,0,0,1,0,01202,37,Wake County
103,79,0,0,0,-1,1100,26,0,3,2,0,0,1,0,01202,37,Wake County
67,67,76000,76000,30,3950,0,51,0,1,1,0,0,1,0,01202,37,Wake County
62,62,180800,160000,21,4050,0,48,0,1,1,0,0,1,0,01201,37,Wake County
62,57,180800,20800,21,4050,0,49,0,1,2,0,0,1,0,01201,37,Wake County
62,61,180800,-19999,21,4050,0,9,0,1,1,0,0,1,0,01201,37,Wake County
62,61,180800,-19999,21,4050,0,7,0,1,1,0,0,1,0,01201,37,Wake County
158,158,70000,60000,0,-1,0,27,0,4,1,1,0,0,0,01202,37,Wake County
158,293,70000,10000,0,-1,0,24,0,4,1,0,0,1,0,01202,37,Wake County
81,81,90000,90000,26,3050,0,39,0,1,2,0,0,1,0,01201,37,Wake County
51,51,204000,86000,17,2250,0,50,0,1,2,0,0,1,0,01202,37,Wake County
51,52,204000,118000,17,2250,0,55,0,1,1,0,0,1,0,01202,37,Wake County
51,38,204000,-19999,17,2250,0,12,0,1,1,0,0,1,0,01202,37,Wake County
51,50,204000,-19999,17,2250,0,10,0,1,2,0,0,1,0,01202,37,Wake County
196,196,16500,16500,0,-1,940,82,73,3,2,0,0,1,0,01202,37,Wake County
42,42,86100,45100,14,6500,0,81,0,2,2,0,0,1,0,01201,37,Wake County
42,48,86100,41000,14,6500,0,81,0,2,1,0,0,1,0,01201,37,Wake County
71,71,135600,126000,14,2850,0,81,0,1,1,0,0,1,0,01202,37,Wake County
71,80,135600,9600,14,2850,0,80,0,1,2,0,0,1,0,01202,37,Wake County
39,39,111000,70000,0,-1,1500,23,18,3,1,0,0,1,0,01202,37,Wake County
39,41,111000,41000,0,-1,1500,23,18,3,1,0,0,1,0,01202,37,Wake County
99,99,15880,12200,0,-1,470,22,42,3,2,0,0,1,0,01201,37,Wake County
99,142,15880,2300,0,-1,470,20,42,3,2,0,0,1,0,01201,37,Wake County
99,141,15880,780,0,-1,470,20,42,3,2,0,0,1,0,01201,37,Wake County
99,141,15880,600,0,-1,470,20,42,3,2,0,0,1,0,01201,37,Wake County
51,51,17100,17100,64,1150,0,69,0,1,1,0,0,1,0,01202,37,Wake County
268,268,82000,82000,30,3050,0,49,0,1,1,0,0,1,0,01201,37,Wake County
268,225,82000,0,30,3050,0,48,0,1,2,0,0,1,0,01201,37,Wake County
268,267,82000,0,30,3050,0,15,0,1,1,0,0,1,0,01201,37,Wake County
268,235,82000,-19999,30,3050,0,11,0,1,2,0,0,1,0,01201,37,Wake County
268,274,82000,-19999,30,3050,0,11,0,1,1,0,0,1,0,01201,37,Wake County
97,97,333500,333500,5,5250,0,65,0,1,2,0,0,1,0,01201,37,Wake County
97,94,333500,0,5,5250,0,63,0,1,1,0,0,1,0,01201,37,Wake County
59,59,68600,68600,0,-1,1200,33,22,3,2,0,0,1,0,01201,37,Wake County
208,208,80180,80180,0,-1,1400,24,24,3,2,0,0,1,0,01202,37,Wake County
84,83,146000,146000,16,2550,0,52,0,1,1,0,0,1,0,01201,37,Wake County
94,93,36000,36000,0,-1,1300,30,47,3,2,0,0,1,0,01202,37,Wake County
84,84,47000,44000,12,2450,0,68,0,2,2,0,0,1,0,01202,37,Wake County
84,89,47000,3000,12,2450,0,64,0,2,1,0,0,1,0,01202,37,Wake County
65,64,23800,23800,33,2250,0,33,0,2,2,1,0,1,0,01202,37,Wake County
84,84,80000,80000,0,-1,1600,32,26,3,1,0,0,1,0,01202,37,Wake County
84,97,80000,0,0,-1,1600,33,26,3,2,0,0,1,0,01202,37,Wake County
88,87,127600,127600,0,-1,2200,70,22,3,1,0,0,1,0,01202,37,Wake County
114,115,177100,10000,0,-1,1200,45,9,3,1,1,0,0,0,01202,37,Wake County
114,196,177100,11000,0,-1,1200,59,9,3,1,1,0,0,0,01202,37,Wake County
114,140,177100,40000,0,-1,1200,32,9,3,1,1,0,0,0,01202,37,Wake County
114,141,177100,16100,0,-1,1200,31,9,3,1,1,0,0,0,01202,37,Wake County
114,142,177100,100000,0,-1,1200,31,9,3,1,1,0,0,0,01202,37,Wake County
183,183,70000,67000,85,425,0,33,0,1,1,0,0,1,0,01202,37,Wake County
183,176,70000,3000,85,425,0,26,0,1,2,0,0,1,0,01202,37,Wake County
88,87,67000,67000,13,875,0,41,0,1,2,0,0,1,0,01202,37,Wake County
86,86,193400,173300,10,14500,0,79,0,2,1,0,0,1,0,01201,37,Wake County
86,92,193400,20100,10,14500,0,65,0,2,2,0,0,1,0,01201,37,Wake County
154,154,185000,100000,0,-1,0,28,0,4,1,0,0,1,0,01201,37,Wake County
154,231,185000,85000,0,-1,0,31,0,4,2,0,0,0,1,01201,37,Wake County
65,65,115650,66600,19,3850,0,24,0,1,1,0,0,1,0,01202,37,Wake County
65,70,115650,49050,19,3850,0,24,0,1,2,0,0,1,0,01202,37,Wake County
103,103,134600,121000,11,2050,0,64,0,1,1,0,0,1,0,01202,37,Wake County
103,113,134600,13600,11,2050,0,63,0,1,2,0,0,1,0,01202,37,Wake County
90,91,96040,80020,26,2850,0,65,0,1,1,0,0,1,0,01202,37,Wake County
90,95,96040,16020,26,2850,0,63,0,1,2,0,0,1,0,01202,37,Wake County
257,258,79000,39000,0,-1,620,24,11,3,2,0,0,1,0,01201,37,Wake County
257,314,79000,40000,0,-1,620,25,11,3,2,0,0,1,0,01201,37,Wake County
94,95,113000,70000,21,3150,0,33,0,1,2,0,0,1,0,01202,37,Wake County
94,85,113000,43000,21,3150,0,35,0,1,1,0,0,1,0,01202,37,Wake County
51,51,57300,34900,52,3850,0,68,0,1,1,0,0,1,0,01202,37,Wake County
51,49,57300,8900,52,3850,0,68,0,1,2,0,0,1,0,01202,37,Wake County
51,69,57300,13500,52,3850,0,38,0,1,1,0,0,1,0,01202,37,Wake County
99,98,80200,80200,0,-1,4800,82,72,3,1,0,0,1,0,01202,37,Wake County
82,82,96000,96000,0,-1,1400,36,19,3,1,0,0,1,0,01201,37,Wake County
91,91,20000,20000,0,-1,1000,52,69,3,1,0,0,1,0,01201,37,Wake County
98,98,48000,48000,0,-1,830,31,23,3,2,0,0,0,1,01201,37,Wake County
52,51,93100,36400,35,7500,0,66,0,1,1,0,0,1,0,01202,37,Wake County
52,53,93100,56700,35,7500,0,64,0,1,2,0,0,1,0,01202,37,Wake County
280,279,117000,75000,0,-1,1200,34,13,3,1,0,0,1,0,01201,37,Wake County
280,409,117000,42000,0,-1,1200,27,13,3,1,0,0,1,0,01201,37,Wake County
84,84,21400,12400,25,3050,0,76,0,2,2,0,0,1,0,01202,37,Wake County
84,78,21400,9000,25,3050,0,80,0,2,1,0,0,1,0,01202,37,Wake County
119,120,79000,39000,0,-1,1400,27,23,3,2,0,0,1,0,01201,37,Wake County
119,166,79000,40000,0,-1,1400,31,23,3,1,0,0,1,0,01201,37,Wake County
117,117,64300,40600,0,-1,1200,32,25,3,1,0,1,0,0,01202,37,Wake County
117,130,64300,23700,0,-1,1200,37,25,3,2,0,1,0,0,01202,37,Wake County
430,429,20000,20000,0,-1,1100,63,72,3,1,0,0,0,1,01202,37,Wake County
306,306,133400,38100,2,525,0,57,0,2,2,0,0,0,0,01202,37,Wake County
306,391,133400,95300,2,525,0,31,0,2,1,0,0,0,0,01202,37,Wake County
68,68,32230,32200,0,-1,1300,38,50,3,2,0,0,0,1,01201,37,Wake County
68,67,32230,30,0,-1,1300,17,50,3,1,0,0,0,1,01201,37,Wake County
68,65,32230,-19999,0,-1,1300,14,50,3,2,0,0,0,1,01201,37,Wake County
97,97,28800,18000,32,625,0,82,0,1,1,0,0,1,0,01201,37,Wake County
97,86,28800,10800,32,625,0,75,0,1,2,0,0,1,0,01201,37,Wake County
47,47,74100,74100,20,2550,0,31,0,1,2,0,1,0,0,01202,37,Wake County
86,85,15200,10000,0,-1,600,21,66,3,1,0,0,1,0,01201,37,Wake County
86,123,15200,5200,0,-1,600,20,66,3,1,0,0,1,0,01201,37,Wake County
51,51,76000,76000,8,1850,0,50,0,2,1,0,0,1,0,01201,37,Wake County
51,74,76000,0,8,1850,0,44,0,2,2,0,0,1,1,01201,37,Wake County
51,89,76000,-19999,8,1850,0,4,0,2,1,0,0,1,1,01201,37,Wake County
83,83,117000,82000,20,4050,0,66,0,1,2,0,0,1,0,01202,37,Wake County
83,77,117000,35000,20,4050,0,81,0,1,1,0,0,1,0,01202,37,Wake County
258,259,183000,180000,15,4050,0,53,0,1,1,0,0,1,0,01201,37,Wake County
258,279,183000,3000,15,4050,0,54,0,1,2,0,0,1,0,01201,37,Wake County
317,316,26400,26400,0,-1,980,31,53,3,2,0,0,0,1,01201,37,Wake County
317,242,26400,-19999,0,-1,980,9,53,3,2,0,0,0,1,01201,37,Wake County
317,242,26400,-19999,0,-1,980,6,53,3,2,0,0,0,1,01201,37,Wake County
86,86,175000,65000,4,825,0,56,0,1,1,0,0,1,0,01202,37,Wake County
86,87,175000,50000,4,825,0,52,0,1,2,0,0,1,0,01202,37,Wake County
86,73,175000,60000,4,825,0,26,0,1,2,0,0,1,0,01202,37,Wake County
118,118,140000,140000,0,-1,2000,44,18,3,2,0,0,0,1,01202,37,Wake County
104,104,19000,19000,0,-1,260,60,24,3,2,0,0,0,1,01201,37,Wake County
118,117,280000,100000,15,6500,0,51,0,1,1,0,0,1,0,01202,37,Wake County
118,76,280000,180000,15,6500,0,47,0,1,2,0,0,1,0,01202,37,Wake County
